user_id,product_id,user_rating
A2JW67OY8U6HHK,1,5
A2VE83MZF98ITY,1,5
A11NCO6YTE4BTJ,2,5
A9CQ3PLRNIR83,2,4
A13SG9ACZ9O5IM,2,5
A1BDAI6VEYMAZA,2,5
A2P6KAWXJ16234,2,4
AMACWC3M7PQFR,2,4
A3GO7UV9XX14D8,2,4
A1GIL64QK68WKL,2,5
AEOBOF2ONQJWV,2,5
A3IGHTES8ME05L,2,5
A1CP26N8RHYVVO,2,1
ANEIANH0WAT9D,2,5
A3IDGASRQAW8B2,3,5
A2591BUPXCS705,4,4
ATVPDKIKX0DER,6,5
AUEZ7NVOEHYRY,6,5
ATVPDKIKX0DER,6,5
AJYG6ZJUQPZ9M,6,4
A2ESGJTTLJWIAK,6,5
A2CHULHAO3A9BY,6,5
A3BNWP7ATVP045,6,5
AVOQ12GBXJ3F,6,2
A2NJO6YE954DBH,6,5
A393PYR83LT7R8,6,1
AVY10FEFM6OBC,6,4
A2OSPW11FVXTU6,6,4
A32Z5HQGTG5V49,6,4
A2WSI8HOWHFDOT,6,5
A3BGC9MSXGM0WH,6,4
A1IU7S4HCK1XK0,6,5
A30JTDN020MAJB,6,4
A2O3PW57IFNUHV,7,5
A3FNRL9QYZOBDH,7,4
A3SWAHVVHVPKWZ,7,5
A2F1X6YFCJZ1FH,8,5
A1OZQCZAK21S6M,8,5
AL5D52NA8F67F,8,5
AVFBIM1W41IXO,8,1
A3I6SOXDIE0M8R,8,5
A3559TE3F9RRNL,8,5
ASPUU0H77LFXG,8,5
A3L902U49A6X5K,8,5
AL5OEDM8TPTKV,8,5
A1R64WON03GTN4,8,5
A2WKESDGF2YC8S,8,5
A71P2O8OMF8GY,8,5
AB8HLDYSDI5M7,8,4
A37FDCXZLI0MAC,8,2
AQE41QO3NEUMW,8,5
A2RI73IFW2GWU1,10,4
A1GE54WF2WUZ2X,10,5
A36S399V1VC4DR,10,4
A280GY5UVUS2QH,10,3
A2YHZJIU4L4IOI,10,4
A1MB83EO48TRSC,10,4
A2A1TNBFJNRADP,11,5
A2V9UBVMQFDV20,12,5
A3NXQLHXJZO5FB,12,5
A1RNV50D6DNE42,12,1
A3FVNS48MY8L32,12,5
A1WC6GEAVET9K8,12,5
A1PH1HGK2HFQ9G,12,5
A1DOK8OJ386KDS,12,5
A1E4FW0F5R7TOY,12,4
A14OJS0VWMOSWO,12,5
A3UDEP0MTKLLL2,12,5
A19UTUEBWKIZFT,12,1
A35X1EMOVF90JG,12,5
A2IGOA66Y6O8TQ,15,5
A2OIN4AUH84KNE,15,5
A2HN382JNT1CIU,15,1
A2FDJ79LDU4O18,15,4
A39QMV9ZKRJXO5,15,4
AUUVMSTQ1TXDI,15,1
A2C5K0QTLL9UAT,15,5
A5XYF0Z3UH4HB,15,5
A2C4FHNHVRR8JZ,16,5
ATVPDKIKX0DER,16,5
A1XPCHKIFECW33,16,4
A17VTMYNK7FHHG,16,5
A331OF34UX4Y1K,16,4
A3KMI0ZF739BW5,16,5
A26BWRBPP4V2WF,16,4
A3AAX9AO0CIFBI,16,5
A2DOKCCVTGTAE2,16,5
A1BVYFPZ0ZAYYV,16,3
A3DMU8D8N76WRH,17,5
AH1H2DBKZ8WFA,17,5
A3S1M10UPEQ3ED,17,1
ATVPDKIKX0DER,18,5
ATVPDKIKX0DER,18,5
A21F29TO32JOU5,18,5
A37S91N4IX72W2,18,5
A1SXWD2D3W3TXK,18,5
AKMBV0IV5WIC5,18,5
AKMBV0IV5WIC5,18,5
A3QSUZVVNYZZ7L,18,5
A1HNKSWGRW0YKB,18,5
A1HNKSWGRW0YKB,18,5
ABSIJ0Q8N0VKP,18,3
A388KDPHUB94V3,18,5
ATT0FBIM6YNX7,18,5
A1LFRJ3CSQFCI6,18,5
A1UPGL67SKBSPJ,18,5
A1RLXSCKKMI4KF,19,3
ATS7LYGLUX34L,19,5
ATS7LYGLUX34L,19,5
A3DQ6L24TOMXAZ,19,4
A3M6J4CTJ13QBX,19,2
A4JP4T1F95D0A,19,2
A2S166WSCFIFP5,19,4
ADC571K8L3ZLN,19,4
AWHGCJOOZBTB5,20,5
A3D0FUIHSMCHXG,21,5
A106FE8HPE6LK6,21,4
A1Y6LC4JFBCGZN,21,4
A2A1EHOGR8MW0I,21,5
A3I7CRNHGZVWXP,21,5
A2GEKIVHR1VSHQ,21,4
AKQV65L3TAIW8,21,5
ATVPDKIKX0DER,21,5
ATVPDKIKX0DER,21,5
A2MOT9BXC3C6H2,21,5
A2003P5YJPPC6P,21,5
AWQXPWBP93Z4K,21,5
A11XDEU9VOOWYN,21,5
A3J953WDIBQX63,21,5
A13JXEPCPXNUCI,21,5
A1928PHI4RBCQ9,21,5
AFZLD0HDJVJUJ,21,4
AQXLBK2CDW2DP,21,1
A1H2SCAYWQLMC0,21,5
A1RPTVW5VEOSI,21,4
AIMBOX2T0HV1H,21,4
A1J3HK3IPLHOJ3,21,5
ATVPDKIKX0DER,21,5
A3NGH3DOKQFCWD,21,4
A3LFRQVRXBTNCG,21,5
A31HYO7EOTZG1Y,21,5
A8473S963WDUZ,21,5
A1L7G9JSLCY384,21,5
AXY18W5QMN7UV,21,5
A2X666IM8DP7PH,21,5
A96DHMTN072M1,21,5
AH64IJELQ4PJN,21,5
A39ABH4E0APOG3,21,5
A2X44DD1TN0P13,21,4
A2AML5BI49ST3F,21,5
AES0JMK0KYYHI,21,5
A16VWWB8G00EPV,21,4
A1BWHXTFOVF9CY,21,5
A1UVMG7COVPLC6,21,5
A2RFZ21T1WOLID,21,2
A2KFUFXQ1YTWNT,21,5
A14QW3EMN8PBZV,21,5
A14QW3EMN8PBZV,21,5
A20EEWWSFMZ1PN,21,5
A22IK3I6U76GX0,21,5
AU8552YCOO5QX,21,2
AA5ELPH4F7AIP,21,1
A324LH8S4C8U4W,21,5
A2D9IEFJGB483Q,21,5
AEXTGSES7BVSV,21,5
A1RT82AIQFRRQS,21,5
ARFBRSE35ZJ6A,21,4
A2ZYH9XRO507OB,21,5
A3HPOCPJJQNMWN,21,5
A3LFZOAGD8JTE9,21,5
A20IOTRKF4YRM7,21,5
A1BRXLFWILNICE,21,5
A3VXU7BEE97UUG,21,1
A2B8DJ0CKN9FAO,21,5
AGOG7P9R8NZ7T,21,5
A3ICHEO78NFE4Y,21,5
A2D75DJ707PFI9,21,5
A92LD431P843F,21,5
A2YD21XOPJ966C,21,5
A1HY9XRPW8N2HN,21,4
A1J2931UBBJPXM,21,4
A13PCJSIRWAKHE,21,5
A2WZ1B92F81LJJ,21,4
A3UF0YWSR4I2HL,21,5
A25JH6CO4DVINS,21,4
A106FE8HPE6LK6,21,4
A1T0Z4J5PPLTC7,21,4
A24FSR37TN4MSF,21,5
A3NOIRVMZQEBQ9,21,1
A1APMHP8DPIS3G,21,5
A3RRBPUGD7UOSP,21,5
A1GGHFJL5TSU5J,21,5
A2CXT3A901DGMP,21,4
A2W00XKTTF1G0Z,21,5
A31RM5QU797HPJ,21,4
A2IMHV5ZARXIDR,21,5
A3P121GNV5QYIN,21,5
A3P121GNV5QYIN,21,5
A3O2RCKAMSE9X7,21,5
A13JQOKQVCMN9U,21,5
A27QZDO1FRRFCV,21,4
A3439X75UP0Q3G,21,4
A1I7GHG2XNYO3J,21,5
A3D550GH0U6T5C,21,5
A2RD0B8LLOSMCQ,21,3
A2SGR7LE899LGG,21,5
AYPCUQS6ARWFH,21,4
A2XLGLF0V4O7JD,21,5
A2KVUYPLEW4LXT,21,5
AJYGQV81FSFE2,21,4
A1SWK29E1MZHI6,21,5
A2NJO6YE954DBH,21,4
A2AOZQ3WTNVVOK,21,5
A3CS4JXY9KJ5G5,21,5
A3DSU63A9Z43KN,21,5
A10DB0H2NZF11E,21,5
AAYW1H4SMNOI,21,5
A1J83NE4U6IL7,21,5
AW1GHENIL5V5G,21,5
A2SGR7LE899LGG,21,5
A1HVZ0569ZHZW9,21,5
A2Q13PHEXGR48Q,21,4
A3N9CZ1RK4OTYE,21,4
A2QA095LQPDBJD,21,4
ALWB64XOXNMDP,21,5
A9UU8OR0TBMHE,21,5
A8PZDIAF0NTIS,21,5
A2OVUDBRWGX0LL,21,4
A2ZSC81MXLBELX,21,5
A2CKARIIFUAOP0,21,5
A3UO0OJYKEL0QN,21,3
A3ASR7JA7MPKW4,21,5
A13PAFCVMB1DV8,21,3
A3W18T2ITHXW5O,21,2
A1BVV2K1BKGPD5,21,5
A3LZGLA88K0LA0,21,5
A2RRCZLVCA7A7,21,4
A17U4YXN5G7UAP,21,4
A3160YSU1KRL8E,21,5
AIOXMENE1HBR7,21,5
A3FITKYQQYGRXG,21,5
AAECAHBNP1VD2,21,4
A2JV8PH4NGQPJ6,21,5
A1P1T0PFD4F0VS,21,5
A1JY13815273PS,21,5
A3BSL4PQKPH3SQ,21,5
A3JPPR6JT75N0E,21,5
A2K3U6DVQQRES3,21,5
A286G67EK7Q1WD,21,5
A26TSW6AI59ZCV,21,5
A26TSW6AI59ZCV,21,5
A1Y87E22UVYCE6,21,5
A25ZVI6RH1KA5L,21,5
A30TK6U7DNS82R,21,5
A3ADUOVTY3TIRU,21,5
AAM7TSZHVVCAL,22,4
A33Z7JTV7SSW9Y,22,3
A1LVL0G0QNPAGI,22,5
A17T39AXANC7S,22,5
AA90ANPKJB452,23,4
A382XQ7SYXEW1Q,23,2
A12MOYPCEJUGW6,23,3
ATVPDKIKX0DER,24,4
A1VFKMHY42W2O3,24,5
A3293YQUH9SFNJ,25,4
A2G358G53L7W5E,25,3
A1SMZFT2R1QBRW,26,4
A1J0UKHJCBDLBE,27,4
A3EFCK0HZQPNQI,27,2
AGZ20ROFY4740,31,5
AKXAJRF2AKZOH,31,5
A2I9I77KMEBA4S,32,4
A1ANWZQ24OC744,32,5
A2NF3S0T3TRSMW,32,4
A1GAUV5YKHWDWI,32,5
A3NHBZ7KZA75YV,32,5
ATLOWYOXIYLT5,32,5
AN2IZT80ZUNJN,32,5
A3OIVL0JOA7OEK,32,5
A1WZQJW5SILMKS,32,4
A29LTLDS2ZLTUU,32,5
A20IIR0422G3A5,32,5
A3UN6WX5RRO2AG,33,5
A1P2QBVLWTN7JP,33,5
A3UN6WX5RRO2AG,33,5
A2IV3J5RP4MER2,33,5
ATVPDKIKX0DER,34,5
A1Z5TNULKBBUQ2,34,3
A36EDWL4F3AASU,34,4
A3EZ2PLA8AFPIF,34,3
A3464G00K8ZYD1,34,5
A34EI1D3650V27,34,5
A2DYLAEL90LIKD,35,4
A3OJAWIMUKNHTP,35,5
A36MQW22BD8LJU,35,5
A3R7JTZHD4JL3J,35,3
A4H4KYSM2KQ85,35,5
A1791R558AL0W3,37,5
A2CFI1ERHLB1RJ,37,4
A1BBDOXVK6DL7S,37,1
A7CQUTUQLSVES,37,5
A2Q1OKRYX8STDP,37,5
A3L5965NY9SJAX,37,1
A1QZK8UQHYN89U,37,5
A1BHC7EOK7NBZP,38,5
A1RD3YPSB9RP5X,38,4
AK81WLVD5KGUX,38,5
ATVPDKIKX0DER,39,5
ATVPDKIKX0DER,39,5
A189DVDWB4O8DI,39,5
ATVPDKIKX0DER,39,3
A36LQ6YO8HKHZT,39,1
A1YI1ZTJY81UEL,39,3
ATVPDKIKX0DER,39,5
A2K62BXZH3QJX9,39,5
A37YGFDEME1FC5,39,1
A1X4MP1TV1SICV,39,2
A3J8QBBRL46I3G,39,4
A2PBWHRZ5LDMB2,39,4
A3OWQALP4WBX3,39,2
A1TORR3I04X1E4,39,5
A2WODBTSVEKOI,39,2
A30J0F40NNYKEQ,39,5
AOUJJ4ENAEUD9,39,2
A6M0811ZCQMSC,39,4
AV7OIUTLDFZR0,39,2
A37CXU92U7FYJH,39,4
A2D7X9N3IV3S7B,39,2
A3VREOCVARPZRM,39,5
A1R4KVFUPXWLAX,40,5
A1R4KVFUPXWLAX,40,5
A3ULZJKFNGC1A3,40,5
A1BLR2FONEIXK7,40,5
A1RAEJT0EYUVP2,40,5
A3US58LHHTPQAG,40,5
A3US58LHHTPQAG,40,5
AYTP0O6GUC14C,40,4
ATVPDKIKX0DER,42,5
ATVPDKIKX0DER,42,5
A2LM7RE5F1P0L8,42,5
AUUK6B3SVST4B,42,4
A2R3FDDGZG7K9E,42,5
A1K548TDR33DMN,42,5
AYRNJNRVQF7MA,42,5
A21FBLLPSKY2V2,42,4
A33EW6QSGTGQ4D,42,3
A3ORIJSCN4CS66,42,4
AFOK05KDCHSHL,42,2
A9U1ZILPIOEFH,42,4
A3UE48FJ4CHIJF,42,5
AOTWJS0AJHHWY,42,5
A2YP4457Z0U6S4,42,5
A30OND5T0XOA6F,42,1
ABICMG56FAW08,42,2
A3LD9XW7N5ORG7,42,4
A2QZQA4BEMVM3W,42,5
A21VK7VI22FCL2,42,5
A16CZRQL23NOIW,42,5
A3RSKSWADQ82C0,42,5
A2KWHKLC2AYAB2,42,5
A2XVFH3ZLZCLQ2,42,5
A3FWZ99GUDAJ3L,43,4
AHD101501WCN1,43,5
A3VIQXWZ00FM6E,44,5
A3L6P4DGHSP9PC,44,4
A2DYJR90XLQ6PY,44,5
A2E0CB9F9BMXUJ,44,2
A1TEZARFTKHG29,44,4
A16DMCKV9RMQGI,44,5
A3DM6UGX44NJ9K,44,4
A2WTB8WJN31OH6,44,4
AWXH63WE2TL2S,44,5
A2GUHUNN4X6M5Q,44,5
A2SKPM0H369TGN,44,3
A1EMDSTJDUE6B0,44,5
A2UM0CAKYNUQKY,44,4
A2M33CL7LTK7R1,45,5
A1Z55JMTYAYE8Q,45,3
A2K0JZN74WFCYO,45,3
AXUGBW2MAZ10Y,45,5
ATVPDKIKX0DER,47,5
A67Y4D0ULUK50,47,5
A7Z0EU5H4MEQF,47,5
AY5IRCVSAB5AR,47,5
A21YWWE6QOL810,47,5
A1Z6QIRIRQA4JR,47,5
APESLR7SYVZR9,47,5
A15ZTKFY3H6FO8,47,4
A23AJFDNWT0RJN,47,4
AG02TWXF4MBG0,47,5
A3711ET9XQ8BKP,50,5
A27UESD24JLMC7,51,5
A1JYZL5JL6A9JE,51,5
A2KOVRE9AEFRIW,51,4
ATVPDKIKX0DER,51,1
A1MT8GA1PWS6OQ,51,5
A16H5HMW6NBMLY,51,4
A3BTDM4SYY7KM1,51,5
A270U23VM3BK75,52,3
AQSAUKLDY9HG8,52,5
A1RVFC6XW38Z7X,52,3
A954YZXP16G6F,52,5
A15AYFRMBYCQFT,52,5
A35WEFW2XENAH8,52,5
A2MENII2EKMCQZ,53,5
